customerID,gender,is_male,SeniorCitizen,Partner,has_partner,Dependents,has_dependents,PhoneService,has_phone,InternetService,fiber_optic,OnlineSecurity,has_security,StreamingTV,streams_tv,Contract,is_monthly
4002-BQWPQ,Male,1,0,No,0,No,0,Yes,1,DSL,0,Yes,1,No,0,Month-to-month,1
5651-YLPRD,Female,0,0,Yes,1,Yes,1,Yes,1,"Fiber optic",1,No,0,Yes,1,Month-to-month,1
2826-DXLQO,Male,1,1,Yes,1,No,0,No,0,DSL,0,Yes,1,No,0,Month-to-month,1
4378-BZYFP,Male,1,0,No,0,No,0,Yes,1,No,0,"No internet service",0,"No internet service",0,"One year",0
9489-UTFKA,Male,1,1,Yes,1,No,0,Yes,1,DSL,0,Yes,1,Yes,1,Month-to-month,1
4849-PYRLQ,Female,0,1,No,0,No,0,Yes,1,DSL,0,Yes,1,No,0,"Two year",0
9117-SHLZX,Male,1,0,No,0,No,0,Yes,1,DSL,0,No,0,No,0,Month-to-month,1
9889-TMAHG,Male,1,1,No,0,No,0,Yes,1,"Fiber optic",1,Yes,1,Yes,1,Month-to-month,1
4541-RMRLG,Male,1,0,No,0,No,0,Yes,1,No,0,"No internet service",0,"No internet service",0,Month-to-month,1
7764-BDPEE,Male,1,0,No,0,Yes,1,Yes,1,No,0,"No internet service",0,"No internet service",0,Month-to-month,1
3429-IFLEM,Female,0,0,No,0,No,0,Yes,1,DSL,0,Yes,1,Yes,1,"Two year",0
3158-MOERK,Female,0,0,No,0,No,0,Yes,1,"Fiber optic",1,No,0,Yes,1,Month-to-month,1
7294-TMAOP,Female,0,0,No,0,No,0,Yes,1,"Fiber optic",1,No,0,Yes,1,Month-to-month,1
5002-GCQFH,Male,1,0,Yes,1,No,0,Yes,1,"Fiber optic",1,Yes,1,Yes,1,Month-to-month,1
0556-FJEGU,Male,1,0,No,0,No,0,Yes,1,DSL,0,No,0,Yes,1,"Two year",0
8919-FYFQZ,Male,1,1,Yes,1,No,0,No,0,DSL,0,No,0,No,0,Month-to-month,1
0604-THJFP,Female,0,0,Yes,1,Yes,1,Yes,1,DSL,0,No,0,Yes,1,"Two year",0
2834-JRTUA,Male,1,0,No,0,No,0,Yes,1,"Fiber optic",1,Yes,1,Yes,1,"Two year",0
5875-YPQFJ,Male,1,0,No,0,No,0,Yes,1,"Fiber optic",1,No,0,No,0,Month-to-month,1
5879-SESNB,Female,0,0,No,0,No,0,Yes,1,"Fiber optic",1,No,0,No,0,Month-to-month,1
6646-QVXLR,Male,1,1,Yes,1,No,0,Yes,1,"Fiber optic",1,No,0,Yes,1,"One year",0
6461-PPAXN,Female,0,0,Yes,1,Yes,1,Yes,1,DSL,0,Yes,1,No,0,"One year",0
3318-ISQFQ,Female,0,0,No,0,No,0,Yes,1,No,0,"No internet service",0,"No internet service",0,Month-to-month,1
1106-HRLKZ,Male,1,0,Yes,1,Yes,1,Yes,1,No,0,"No internet service",0,"No internet service",0,"Two year",0
2483-XSSMZ,Female,0,0,No,0,No,0,Yes,1,DSL,0,Yes,1,No,0,"One year",0
8603-IJWDN,Male,1,0,No,0,No,0,Yes,1,"Fiber optic",1,No,0,No,0,Month-to-month,1
8165-ZJRNM,Female,0,0,Yes,1,Yes,1,Yes,1,No,0,"No internet service",0,"No internet service",0,"Two year",0
9369-XFEHK,Female,0,1,Yes,1,No,0,Yes,1,"Fiber optic",1,No,0,No,0,Month-to-month,1
2604-XVDAM,Female,0,0,No,0,No,0,Yes,1,DSL,0,No,0,No,0,Month-to-month,1
3717-OFRTN,Male,1,0,No,0,No,0,Yes,1,No,0,"No internet service",0,"No internet service",0,Month-to-month,1
9046-JBFWA,Male,1,0,No,0,Yes,1,Yes,1,No,0,"No internet service",0,"No internet service",0,Month-to-month,1
3280-NMUVX,Male,1,0,Yes,1,Yes,1,Yes,1,No,0,"No internet service",0,"No internet service",0,"One year",0
1206-EHBDD,Female,0,0,Yes,1,No,0,Yes,1,"Fiber optic",1,Yes,1,No,0,"Two year",0
8361-LBRDI,Female,0,0,No,0,No,0,Yes,1,No,0,"No internet service",0,"No internet service",0,"Two year",0
4883-KCPZJ,Female,0,0,Yes,1,Yes,1,Yes,1,No,0,"No internet service",0,"No internet service",0,"Two year",0
9108-EQPNQ,Female,0,0,Yes,1,Yes,1,Yes,1,No,0,"No internet service",0,"No internet service",0,"Two year",0
7277-KAMWT,Male,1,0,No,0,No,0,Yes,1,No,0,"No internet service",0,"No internet service",0,"Two year",0
3842-IYKUE,Female,0,0,No,0,No,0,Yes,1,"Fiber optic",1,No,0,No,0,Month-to-month,1
6641-XRPSU,Female,0,0,No,0,No,0,Yes,1,"Fiber optic",1,No,0,No,0,Month-to-month,1
1374-DMZUI,Female,0,1,No,0,No,0,Yes,1,"Fiber optic",1,No,0,Yes,1,Month-to-month,1
2545-LXYVJ,Male,1,0,Yes,1,No,0,Yes,1,No,0,"No internet service",0,"No internet service",0,"Two year",0
3234-VKACU,Male,1,0,No,0,No,0,Yes,1,DSL,0,No,0,Yes,1,Month-to-month,1
